Time (s),EMG_Relaxed (mV),EMG_Contracted (mV)
2.927043657,0.068227733,0.078650469
2.927531986,0.058586968,0.052285874
2.928020314,0.048027675,0.030590456
2.928508643,0.035230748,0.019922452
2.928996972,0.020814086,0.014753352
2.929485301,0.00656957,0.008111776
2.92997363,-0.005242001,-0.000142393
2.930461959,-0.016451687,-0.010002221
2.930950288,-0.033240408,-0.021078716
2.931438617,-0.051958731,-0.027451535
2.931926946,-0.063218188,-0.032369398
2.932415275,-0.068038247,-0.045928464
2.932903604,-0.073912559,-0.06663644
2.933391933,-0.079895544,-0.086541951
2.933880262,-0.079029649,-0.099805335
2.934368591,-0.074855115,-0.10238343
2.93485692,-0.072944342,-0.090635044
2.935345249,-0.068691901,-0.068186886
2.935833577,-0.058919581,-0.048984862
2.936321906,-0.046509759,-0.038339411
2.936810235,-0.035010137,-0.029671074
2.937298564,-0.024063473,-0.018662896
2.937786893,-0.011758536,-0.003692473
2.938275222,0.001726218,0.014971247
2.938763551,0.017278315,0.033284055
2.93925188,0.033177201,0.050966819
2.939740209,0.0475396,0.069007488
2.940228538,0.062392372,0.081739015
2.940716867,0.074228492,0.090992466
2.941205196,0.078782632,0.101783847
2.941693525,0.079091432,0.106102036
2.942181854,0.078970533,0.103470784
2.942670183,0.079318091,0.105516137
2.943158512,0.075451223,0.104945877
2.943646841,0.06467059,0.077412225
2.944135169,0.054628099,0.016032075
2.944623498,0.048797269,-0.051531169
2.945111827,0.039753487,-0.081069393
2.945600156,0.025134974,-0.058583285
2.946088485,0.012016936,-0.015453436
2.946576814,-0.001075332,0.01609603
2.947065143,-0.018953517,0.031425683
2.947553472,-0.032548275,0.033413813
2.948041801,-0.038391513,0.019356468
2.94853013,-0.045000968,-0.007472192
2.949018459,-0.056553315,-0.034280345
2.949506788,-0.069289908,-0.04723453
2.949995117,-0.075410651,-0.043020469
2.950483446,-0.078354685,-0.039083506
2.950971775,-0.084142516,-0.056712858
2.951460104,-0.084421785,-0.08543257
2.951948432,-0.073829377,-0.092471632
2.952436761,-0.057722008,-0.072183967
2.95292509,-0.042235045,-0.049879169
2.953413419,-0.030056095,-0.039087731
2.953901748,-0.022074138,-0.031694514
2.954390077,-0.016089054,-0.02288866
2.954878406,-0.006032026,-0.014476502
2.955366735,0.008579784,-0.001130811
2.955855064,0.026274018,0.023320869
2.956343393,0.045826835,0.051564622
2.956831722,0.056921943,0.072402832
2.957320051,0.057890312,0.087653162
2.95780838,0.062417882,0.106675211
2.958296709,0.072296045,0.124078995
2.958785038,0.078310619,0.115611788
2.959273367,0.077522394,0.07355405
2.959761695,0.071501732,0.024687349
2.960250024,0.061981578,-0.005118231
2.960738353,0.050743836,-0.012900631
2.961226682,0.040593569,-0.00698916
2.961715011,0.030634792,0.000325375
2.96220334,0.017244837,0.000669402
2.962691669,0.00323703,-0.00378618
2.963179998,-0.007214743,-0.011067483
2.963668327,-0.018022939,-0.026234032
2.964156656,-0.035740074,-0.050748632
2.964644985,-0.054109471,-0.07594737
2.965133314,-0.059482564,-0.091550304
2.965621643,-0.058144803,-0.098286921
2.966109972,-0.066069023,-0.105037386
2.966598301,-0.078505826,-0.114001405
2.96708663,-0.083109186,-0.121803703
2.967574958,-0.080539674,-0.126382179
2.968063287,-0.076635637,-0.122784892
2.968551616,-0.071658796,-0.108466516
2.969039945,-0.063453763,-0.089390212
2.969528274,-0.052858829,-0.069783082
2.970016603,-0.040709143,-0.048167968
2.970504932,-0.02652585,-0.021141939
2.970993261,-0.009144501,0.0108102
2.97148159,0.010226187,0.036023392
2.971969919,0.025599595,0.04685207
2.972458248,0.035038502,0.054172069
2.972946577,0.043457041,0.070628766
2.973434906,0.056502685,0.097869294
2.973923235,0.073553483,0.124861623
2.974411564,0.083764083,0.132585433
2.974899893,0.082653283,0.12157955
2.975388222,0.079277809,0.11270622
2.97587655,0.079441809,0.106988285
2.976364879,0.078387106,0.082057245
2.976853208,0.069752606,0.038190267
2.977341537,0.060534012,0.012806972
2.977829866,0.060489799,0.020706372
2.978318195,0.062186108,0.025874941
2.978806524,0.050196501,0.007683135
2.979294853,0.022308486,-0.009833279
2.979783182,-0.003865974,-0.009376376
2.980271511,-0.018476946,-0.004694658
2.98075984,-0.031313715,-0.014412732
2.981248169,-0.04597838,-0.037540871
2.981736498,-0.0591651,-0.058074459
2.982224827,-0.069684036,-0.068397903
2.982713156,-0.076698943,-0.070531511
2.983201485,-0.081341928,-0.063873015
2.983689813,-0.082661637,-0.058850807
2.984178142,-0.080845676,-0.0718106
2.984666471,-0.076979381,-0.092120962
2.9851548,-0.068962508,-0.09316098
2.985643129,-0.058381725,-0.071838913
2.986131458,-0.047863955,-0.046842376
2.986619787,-0.038059201,-0.029186456
2.987108116,-0.028418951,-0.016216671
2.987596445,-0.018322532,-0.003166139
2.988084774,-0.007661134,0.010486377
2.988573103,0.009681957,0.0215685
2.989061432,0.033076277,0.032124836
2.989549761,0.05087243,0.04926058
2.99003809,0.059735827,0.071686022
2.990526419,0.063994042,0.08915396
2.991014748,0.070021635,0.092773485
2.991503076,0.078207405,0.084098305
2.991991405,0.082985896,0.07724566
2.992479734,0.085419556,0.086711216
2.992968063,0.081531188,0.106838558
2.993456392,0.068753059,0.111876303
2.993944721,0.05726371,0.090976511
2.99443305,0.048563252,0.062447123
2.994921379,0.036886161,0.04268311
2.995409708,0.02287264,0.029548614
2.995898037,0.009792986,0.018580447
2.996386366,-0.003331008,0.010028684
2.996874695,-0.019279008,-0.000877722
2.997363024,-0.034228394,-0.021532896
2.997851353,-0.044882499,-0.048441503
2.998339682,-0.054447933,-0.069135455
2.998828011,-0.067034397,-0.077456051
2.999316339,-0.080032245,-0.076832717
2.999804668,-0.084357909,-0.075201469
3.000292997,-0.082061175,-0.080907818
3.000781326,-0.081237937,-0.091519236
3.001269655,-0.078704643,-0.095644234
3.001757984,-0.071154721,-0.087427212
3.002246313,-0.059755164,-0.067668286
3.002734642,-0.046462679,-0.042693109
3.003222971,-0.034712197,-0.020143389
3.0037113,-0.023668359,-0.003636213
3.004199629,-0.011003346,0.001396042
3.004687958,0.004800298,-0.006761019
3.005176287,0.022320873,-0.014883661
3.005664616,0.035087035,-0.006689686
3.006152945,0.043777111,0.01851973
3.006641274,0.055009803,0.04745127
3.007129603,0.069439538,0.069372155
3.007617931,0.079370874,0.086886022
3.00810626,0.079690179,0.103648353
3.008594589,0.079661059,0.109160307
3.009082918,0.082240355,0.099543629
3.009571247,0.078367244,0.090185422
3.010059576,0.069526307,0.086227044
3.010547905,0.060322868,0.08009821
3.011036234,0.050417486,0.070410604
3.011524563,0.041073312,0.055275681
3.012012892,0.031337005,0.03348986
3.012501221,0.014925448,0.013498261
3.01298955,-0.008140779,0.0031154
3.013477879,-0.024837373,-0.002776453
3.013966208,-0.031634992,-0.01750869
3.014454537,-0.038127298,-0.042525027
3.014942866,-0.045432452,-0.063286929
3.015431194,-0.05349844,-0.072420412
3.015919523,-0.065362065,-0.073855878
3.016407852,-0.076434909,-0.067125809
3.016896181,-0.082240646,-0.05367866
3.01738451,-0.082780035,-0.045715189
3.017872839,-0.079280338,-0.051564473
3.018361168,-0.071311371,-0.067666627
3.018849497,-0.058082076,-0.085473075
3.019337826,-0.046759619,-0.090095992
3.019826155,-0.04126346,-0.069455088
3.020314484,-0.035402367,-0.036242598
3.020802813,-0.024053232,-0.017640327
3.021291142,-0.005670629,-0.01887406
3.021779471,0.0134602,-0.019301538
3.0222678,0.02750853,-0.005780629
3.022756129,0.041332449,0.015487687
3.023244457,0.054827642,0.037167037
3.023732786,0.064297374,0.058245286
3.024221115,0.072099514,0.077270057
3.024709444,0.076740755,0.089104855
3.025197773,0.07563074,0.090109012
3.025686102,0.070969757,0.082485276
3.026174431,0.067138044,0.072476539
3.02666276,0.066510468,0.065881914
3.027151089,0.065371758,0.061663917
3.027639418,0.060105553,0.05590052
3.028127747,0.047714035,0.053551782
3.028616076,0.029235109,0.059239506
3.029104405,0.013238736,0.05727271
3.029592734,-0.000528764,0.030511469
3.030081063,-0.017403434,-0.010385709
3.030569392,-0.034715128,-0.045427568
3.03105772,-0.0497689,-0.069173801
3.031546049,-0.06165001,-0.086887274
3.032034378,-0.068585944,-0.103802236
3.032522707,-0.070170461,-0.112348543
3.033011036,-0.073434337,-0.099775474
3.033499365,-0.083330619,-0.075654988
3.033987694,-0.085459253,-0.066180754
3.034476023,-0.07387952,-0.078040043
3.034964352,-0.065739204,-0.092228845
3.035452681,-0.065012419,-0.091648013
3.03594101,-0.06043174,-0.076563513
3.036429339,-0.047256155,-0.055005355
3.036917668,-0.027911095,-0.033337288
3.037405997,-0.009066743,-0.015261289
3.037894326,0.00565444,0.000912084
3.038382655,0.017460441,0.020426864
3.038870983,0.027641986,0.045163318
3.039359312,0.036194257,0.072778105
3.039847641,0.043697195,0.09196926
3.04033597,0.05659052,0.084596588
3.040824299,0.072785471,0.055714932
3.041312628,0.078540993,0.036105479
3.041800957,0.075030186,0.041628014
3.042289286,0.073083657,0.059844424
3.042777615,0.073656277,0.071646582
3.043265944,0.071846801,0.072823349
3.043754273,0.063059007,0.072671196
3.044242602,0.050531265,0.072068815
3.044730931,0.041290994,0.060302176
3.04521926,0.032798475,0.035601624
3.045707589,0.019212524,0.007690193
3.046195918,0.002825329,-0.016637904
3.046684247,-0.010896295,-0.034363214
3.047172575,-0.025417195,-0.044667246
3.047660904,-0.045021273,-0.053107446
3.048149233,-0.060216793,-0.062577154
3.048637562,-0.063304111,-0.068270188
3.049125891,-0.061821493,-0.069937446
3.04961422,-0.065421203,-0.072171231
3.050102549,-0.073863574,-0.075982438
3.050590878,-0.079198649,-0.080470796
3.051079207,-0.076322605,-0.084072073
3.051567536,-0.0678063,-0.081665101
3.052055865,-0.061042129,-0.06891552
3.052544194,-0.057293336,-0.050596061
3.053032523,-0.048032145,-0.037290896
3.053520852,-0.033150977,-0.031319125
3.054009181,-0.017773403,-0.022741543
3.05449751,0.000310062,-0.006922536
3.054985838,0.018159002,0.007768747
3.055474167,0.03444167,0.018823077
3.055962496,0.053097414,0.035220401
3.056450825,0.0664323,0.059931967
3.056939154,0.071095581,0.08260641
3.057427483,0.076728529,0.095249431
3.057915812,0.084746672,0.102814042
3.058404141,0.087093417,0.111150017
3.05889247,0.081214953,0.118699065
3.059380799,0.073928613,0.121375144
3.059869128,0.068494183,0.115908617
3.060357457,0.063159322,0.099984761
3.060845786,0.058214497,0.076201295
3.061334115,0.048212246,0.052043576
3.061822444,0.029928031,0.027524896
3.062310773,0.013211722,-0.003567154
3.062799101,0.004089906,-0.036287266
3.06328743,-0.005975677,-0.060045631
3.063775759,-0.023437945,-0.075545854
3.064264088,-0.041933147,-0.086018538
3.064752417,-0.058351611,-0.089194548
3.065240746,-0.071803075,-0.087888578
3.065729075,-0.074795485,-0.087776167
3.066217404,-0.071582122,-0.087534989
3.066705733,-0.073515419,-0.083300554
3.067194062,-0.079141209,-0.07655788
3.067682391,-0.080738695,-0.071871279
3.06817072,-0.076020141,-0.068431684
3.068659049,-0.069165662,-0.059370956
3.069147378,-0.061172758,-0.041148033
3.069635707,-0.049243132,-0.021688016
3.070124036,-0.032367836,-0.016727118
3.070612364,-0.011500514,-0.02866754
3.071100693,0.005540642,-0.030817282
3.071589022,0.015482671,-0.000344134
3.072077351,0.026736065,0.040134533
3.07256568,0.041544162,0.051759071
3.073054009,0.055333935,0.035834829
3.073542338,0.066771655,0.026812309
3.074030667,0.076072909,0.04133313
3.074518996,0.083637996,0.064376072
3.075007325,0.089092226,0.077653109
3.075495654,0.090605351,0.080542289
3.075983983,0.084910524,0.084741042
3.076472312,0.07202936,0.09332367
3.076960641,0.060903096,0.09612341
3.07744897,0.054183154,0.086248225
3.077937299,0.042480918,0.070876468
3.078425628,0.023298135,0.062094557
3.078913956,0.005227988,0.055331881
3.079402285,-0.004993992,0.033881623
3.079890614,-0.014004663,-0.001935778
3.080378943,-0.028154214,-0.031581789
3.080867272,-0.042288208,-0.041312561
3.081355601,-0.054306957,-0.038911239
3.08184393,-0.062356038,-0.038373036
3.082332259,-0.068076662,-0.045827679
3.082820588,-0.079143461,-0.063073694
3.083308917,-0.087203146,-0.085854886
3.083797246,-0.081492661,-0.104480786
3.084285575,-0.070070169,-0.115269706
3.084773904,-0.065561319,-0.121730059
3.085262233,-0.067359913,-0.128577451
3.085750562,-0.062103163,-0.133349485
3.086238891,-0.047267637,-0.123425312
3.086727219,-0.03059658,-0.094237165
3.087215548,-0.012739113,-0.060066687
3.087703877,0.00270144,-0.03403748
3.088192206,0.01515099,-0.010668538
3.088680535,0.030479511,0.018991024
3.089168864,0.045314222,0.049455225
3.089657193,0.054254519,0.073612018
3.090145522,0.057430462,0.092109942
3.090633851,0.060884865,0.10540216
3.09112218,0.069327535,0.112172492
3.091610509,0.076715982,0.105863664
3.092098838,0.078051215,0.086480441
3.092587167,0.072485013,0.072132495
3.093075496,0.059764348,0.069308654
3.093563825,0.046886105,0.066699809
3.094052154,0.039838017,0.061574422
3.094540482,0.037316998,0.053390839
3.095028811,0.035641568,0.03836258
3.09551714,0.028575247,0.019488192
3.096005469,0.011743915,-0.000808774
3.096493798,-0.011138109,-0.02073287
3.096982127,-0.028736657,-0.033006867
3.097470456,-0.037976273,-0.036816871
3.097958785,-0.050977181,-0.041908043
3.098447114,-0.070379544,-0.051064697
3.098935443,-0.082933139,-0.054732165
3.099423772,-0.081447218,-0.050033606
3.099912101,-0.075372898,-0.044895148
3.10040043,-0.07488844,-0.045110777
3.100888759,-0.074626271,-0.050528832
3.101377088,-0.068407614,-0.055041657
3.101865417,-0.059664908,-0.051218437
3.102353745,-0.052423449,-0.036714781
3.102842074,-0.045949466,-0.015250902
3.103330403,-0.034356462,0.006339758
3.103818732,-0.016678384,0.022602324
3.104307061,0.000250152,0.030415412
3.10479539,0.014213168,0.03361177
3.105283719,0.026854418,0.038579919
3.105772048,0.036677417,0.042946243
3.106260377,0.044778711,0.047556321
3.106748706,0.057829905,0.060700809
3.107237035,0.073987494,0.079759184
3.107725364,0.081291384,0.090849113
3.108213693,0.079417528,0.089310837
3.108702022,0.078072491,0.085031829
3.109190351,0.080124948,0.082683647
3.10967868,0.078592311,0.074550561
3.110167008,0.067048671,0.055678316
3.110655337,0.053506166,0.029958256
3.111143666,0.044104853,0.007514512
3.111631995,0.032758545,-0.000930117
3.112120324,0.015286186,0.000869942
3.112608653,-0.008585438,-0.004166583
3.113096982,-0.02878958,-0.018738561
3.113585311,-0.036285615,-0.026428087
3.11407364,-0.041190539,-0.025533114
3.114561969,-0.051416406,-0.030485674
3.115050298,-0.06371559,-0.042094134
3.115538627,-0.074457329,-0.056739299
3.116026956,-0.081379263,-0.074108914
3.116515285,-0.08593274,-0.081141666
3.117003614,-0.086591187,-0.067988514
3.117491943,-0.081664373,-0.047142053
3.117980272,-0.073628222,-0.036741586
3.1184686,-0.060969298,-0.040541268
3.118956929,-0.046468892,-0.048266464
3.119445258,-0.034912322,-0.0473074
3.119933587,-0.025157421,-0.030882242
3.120421916,-0.017906649,-0.003016477
3.120910245,-0.009834497,0.023052477
3.121398574,0.00524887,0.03807448
3.121886903,0.025307742,0.043880694
3.122375232,0.044470319,0.049636275
3.122863561,0.058209342,0.063430491
3.12335189,0.0655721,0.07748168
3.123840219,0.07075647,0.076566874
3.124328548,0.080301171,0.07051039
3.124816877,0.089726687,0.084128685
3.125305206,0.085526544,0.108726234
3.125793535,0.073080082,0.109002797
3.126281863,0.06732413,0.076866873
3.126770192,0.065491919,0.032776902
3.127258521,0.058163194,-0.004646697
3.12774685,0.043453184,-0.025465797
3.128235179,0.026934006,-0.033129353
3.128723508,0.014631407,-0.041079503
3.129211837,0.004356493,-0.054307453
3.129700166,-0.006422015,-0.065584474
3.130188495,-0.018411129,-0.06942825
3.130676824,-0.035958672,-0.069968714
3.131165153,-0.055221438,-0.07346744
3.131653482,-0.067727702,-0.080925216
3.132141811,-0.075645144,-0.090594877
3.13263014,-0.081760084,-0.096533529
3.133118469,-0.082370097,-0.089073832
3.133606798,-0.078499003,-0.069971667
3.134095126,-0.075955826,-0.052036872
3.134583455,-0.073945078,-0.039015376
3.135071784,-0.068180588,-0.023008648
3.135560113,-0.058510715,-0.003436369
3.136048442,-0.044261892,0.005889883
3.136536771,-0.025713745,-0.00124541
3.1370251,-0.00754172,-0.009136674
3.137513429,0.007587675,-0.001336663
3.138001758,0.019921899,0.019462084
3.138490087,0.031448139,0.04127754
3.138978416,0.043929426,0.059797136
3.139466745,0.054744765,0.077265498
3.139955074,0.062945602,0.089920722
3.140443403,0.069650652,0.088806229
3.140931732,0.077007145,0.076782236
3.141420061,0.086833997,0.069931595
3.141908389,0.089613979,0.074628809
3.142396718,0.08044798,0.079468973
3.142885047,0.070447494,0.074777426
3.143373376,0.06449318,0.065385683
3.143861705,0.057675401,0.059180537
3.144350034,0.044933839,0.055104319
3.144838363,0.027788603,0.049769308
3.145326692,0.014570537,0.040678437
3.145815021,0.004269892,0.025007973
3.14630335,-0.009652212,0.006521329
3.146791679,-0.026218114,-0.011188937
3.147280008,-0.041617568,-0.031285956
3.147768337,-0.052727122,-0.054344199
3.148256666,-0.060913014,-0.079094681
3.148744995,-0.068410782,-0.103305097
3.149233324,-0.073405998,-0.118552068
3.149721653,-0.07581658,-0.122027394
3.150209981,-0.076056046,-0.124424975
3.15069831,-0.075862461,-0.131847442
3.151186639,-0.076543189,-0.136036248
3.151674968,-0.07275092,-0.129300183
3.152163297,-0.06065241,-0.11163924
3.152651626,-0.043590516,-0.087003253
3.153139955,-0.027490631,-0.058529472
3.153628284,-0.013621116,-0.026397726
3.154116613,-0.001206234,0.000450723
3.154604942,0.008372145,0.008387734
3.155093271,0.01841296,0.007066533
3.1555816,0.031257554,0.017878089
3.156069929,0.045534936,0.033536911
3.156558258,0.060296837,0.032371436
3.157046587,0.071211135,0.018931409
3.157534916,0.0767785,0.013651859
3.158023244,0.078579495,0.022044635
3.158511573,0.076083366,0.042553873
3.158999902,0.070983869,0.072534208
3.159488231,0.06587061,0.089482308
3.15997656,0.062178186,0.076439304
3.160464889,0.05764829,0.051075713
3.160953218,0.047063354,0.033909536
3.161441547,0.032494452,0.026260659
3.161929876,0.019469539,0.021236454
3.162418205,0.00600085,0.014663139
3.162906534,-0.011847893,0.01175812
3.163394863,-0.029164752,0.011583389
3.163883192,-0.038495237,0.000234931
3.164371521,-0.044401162,-0.023217508
3.16485985,-0.05342514,-0.043501375
3.165348179,-0.063466503,-0.050806492
3.165836507,-0.073358215,-0.049286291
3.166324836,-0.081366871,-0.049312908
3.166813165,-0.083019747,-0.050772914
3.167301494,-0.079001627,-0.042650981
3.167789823,-0.074403296,-0.022040923
3.168278152,-0.069834035,-0.001272697
3.168766481,-0.061198761,0.004010862
3.16925481,-0.048786413,-0.008263771
3.169743139,-0.034208334,-0.021995953
3.170231468,-0.017720079,-0.022207346
3.170719797,-0.002751875,-0.011900623
3.171208126,0.011448751,0.000283907
3.171696455,0.025911743,0.015903649
3.172184784,0.037281362,0.037957886
3.172673113,0.048510361,0.053993878
3.173161442,0.062553839,0.052523572
3.17364977,0.076023897,0.046127328
3.174138099,0.084179518,0.045499027
3.174626428,0.086516192,0.043710615
3.175114757,0.087144375,0.045409165
3.175603086,0.084299813,0.060305266
3.176091415,0.076228694,0.074644796
3.176579744,0.067755038,0.07421216
3.177068073,0.058927957,0.066941969
3.177556402,0.046902309,0.062162349
3.178044731,0.034131826,0.056744752
3.17853306,0.022220441,0.043480332
3.179021389,0.005811473,0.021722594
3.179509718,-0.015932869,0.000899218
3.179998047,-0.034067353,-0.011453986
3.180486376,-0.045648586,-0.019511973
3.180974705,-0.053956255,-0.028351393
3.181463033,-0.060272161,-0.03602278
3.181951362,-0.066885985,-0.039098104
3.182439691,-0.071270238,-0.036993014
3.18292802,-0.071411754,-0.031425105
3.183416349,-0.075162924,-0.028426191
3.183904678,-0.081855609,-0.038718828
3.184393007,-0.081069676,-0.062470783
3.184881336,-0.070007479,-0.082750969
3.185369665,-0.053448694,-0.083442357
3.185857994,-0.038132046,-0.061130208
3.186346323,-0.026291262,-0.023390062
3.186834652,-0.015702621,0.010364452
3.187322981,-0.003959267,0.014493136
3.18781131,0.00967372,-0.012236208
3.188299639,0.023407279,-0.0317942
3.188787968,0.036561832,-0.014611669
3.189276297,0.047962832,0.020987957
3.189764625,0.056845073,0.043076607
